tier,division,summonerName
IRON,I,evc-uEVx-Wefw4WHE8r0Nur0UI1Tld7LTKtVp_HBd99UOE6naVvqab7skNz-0mh4nkKofkoIjDU8_Q
IRON,I,xqzLE5txnRvwV8oxh6FZFsQ5cbXfOlSHJ7MmgAQ1aqb3gJKlzB1o6foaQoth5Enu89goNYmHn6hPrw
IRON,I,L9Lp7mBpje1ztnBV1oetmz6vz9ph2JdCRME3J33A50mnlPlR_eGkNb50XM9EcMu8u1FbgaM4kQP4UQ
IRON,I,eiMX2nvtU37RgQVRBh9lFFSUGPFfMVGuqN1SbWYF9-EWU2bal8D8QapQPYpAjkeZJccTDjb-h58YzA
IRON,I,0QC3hjRlyWrqSgzEydvCzdNXjBEgn5OeGxGg7rfQ-Cm2OhSYNwP-TCdblvKjSot3w7zYXn3kgBrqhQ
IRON,I,DhW3g0s7d_r7vk7TxsnsbOc0dXQ5B7TE5F77_sTudnpSUUZf-z1Jrdc4pRNOrCo7gR2zZxCDXEaj0g
IRON,I,ESbhNo5WbuWglGgoTB7QFH4_z8Fe042sMEVoxooCkMMJqfSIFprIS1SNkMy0RJquNkgRFknlRuIhXQ
IRON,I,f034JcD2CgkdIguCZeJLsIPjUi6qQjvYtjI-VG-Mi93RU9OeD5Bar21Ku3S3UvFbitgwy01wwpTU3A
IRON,I,yTbt-M4Ki6ms7aMBMXx7fq7ccgQxNL_VGkwH5-JItPfjSUGLRlTRR9Usr0IJkvqJYnyaZq74eA65lw
IRON,I,M9tYLvDu2i8Q6xQOGBuRuuAOMicHh1GD8s_coz4f6cjNYBrHCd6nXdk71Fi9IWU7eg5i7-XRvh_yMg
IRON,I,ZR2uLJtb9w-lkFiozBZ0J8f33pRV9__5QjRy1ycJuMRofo_FjzNUV3a_emFuJVyWS70q1dnAEDvoeQ
IRON,I,PGTq2pV8_w6AEq0e5TmtYdiY1JWNCKaZBJwPn01x8tOW9V3_FVacZZzmfP1-hFsGKekIEe8NTV1FyA
IRON,I,YCoFzNVSYcaXoBBT21jT3cvN6oQD8HGUqvZFMXP7-Gif8_Aw8X8BWg8rkgFeCIYUZ4sG_pqs5MC0jA
IRON,I,uVx-_SUlJmJc8CWTCgsE3pftVem5cPYuMYu_jFUoF6AsMz6PPVqsCc3bPkrMODjBR68ibmG6_XZVpg
