tier,division,summonerName
EMERALD,I,khpp4jVm60qLwZwgw0v-Ssr2yrsW2rY0iYQWXp41g3JdjQwD5i9WvW_1nnQn4u99UR-WJcrz0PufzQ
EMERALD,I,tQwuFs-dX43UBBTrDzVSU0JL978LmJBqU6jjvP6BACzDXxmzmAvYE9UPL3J-3wpFppn5Hn_ZSXf7Iw
EMERALD,I,Qr-RMraHAm9WhnGtG3vx60A-EIy94J55ZLUZGwVfGF1K38xrUMoD9I9B2lMxB-BbJcLsBfMKIM4x8Q
EMERALD,I,5SEcu24BrLtdMMjmhbmiayaDFzNOQjXUFt6H7q4O0tOLc_rkjgIs8ZkiI_UwMN3nz_WenC2eLrUVWA
EMERALD,I,Y5hb8_sM0xZX5PFaLVNxlrEP4J7U1c2glL8AFuafpH8wIb1JjsAqVR4M3ThxIC6ZkaCRKeSqcPD6Sw
EMERALD,I,IhuF_xTlmAXhTvsZ3Ne3pbsUw-JdbBN47fJKMr-3HyuOK5Z7HoUVKWuDa4XX9PXAWl1wJ2C4pMpnKg
EMERALD,I,qVc83T2e-ov1cUcWOVHkFO_W8r-7lfzkeSXGOM6WOUjofVCVRb4wEK9nBrppdQ8yVOlJWlUS4tt8Rg
EMERALD,I,W5NeqWwDIK_JEN3uXT1ksKgZNvG0guUsd8wp0bz5HJYlcolNbByLvmjgy20AmBaLauNx9HbaXTJavQ
EMERALD,I,x6G0atT6iduoZZWAKNlwQseaY3zzmpsw9ZS-WVhGDkms8fweML4pxDQByrSFgXctVxnVs_SQCDIYMw
EMERALD,I,lA7UDBDks68dtyYVATM35jxGcAuumAYsnncuUQOEer_KRzw9egql24LJ9Us0m3QVSV6_wvZyBxQzoA
EMERALD,I,susyzgOJSqc5pnKRtLG6_CuhtwQvyrLl8SRn5ySKob_HT93c5RJJlQP7P_KmqANTjLWPYxLBmlemIg
EMERALD,I,I7d98NgNOt5U8jrf5vmsGPUJ07fVSYcZ6QyEklYyhBkY92eG3oU3cT_jJyunzdIT9he8j75OUv8nRQ
EMERALD,I,O2LXSyM3MDcY2qNPdJ_rM0nga03S3eVw7RbztpepB8oAHRMqGdIeVzauxDlcEPsQBgGFMcRDQz0ahA
EMERALD,I,1cuCmpYzVd0D4tLULjTV1OSJWQTJYqSO8YzmfPUqwAu_rwD7ieFdcp_GlIsJIcVG9oPzJXyKw8DzPA
EMERALD,I,782cpOZMJIb5N3xQDg2BI1ilMwaJo_ROsupoYr6h2nAGmogHuN_Gd9MAi_eB7HJsLk7x2xsl4IIGLg
EMERALD,I,Ka11VMFU1FxF_xeZbfa4Mu0Vv_HccbOT4_R0wyKYNh4DlI-2PY1nEJugVlEvppiJFa0a5MeUyoZOOQ
EMERALD,I,AcWGoIH4P9xbzWMFAsbfWoiUKrc8iG90N6ZBnlmFeiq0J9cUfUaBiUZI47kIl8htIvU1mytRdShkKQ
EMERALD,I,3OHf0-hGmb_4KIajHlddZFKz-do1yqVrrA6-Ojr1QGPc7KdCsy4PBUCroFPdqhC1GlgTCdI8ny5TPw
EMERALD,I,PWINr4-qQwih412wkjtFoouMiHdt3W_Z9akwz4uNW8VcAfx9JGlvYAHHPLlJTitD9EqLwYi33BGeTA
EMERALD,I,8eWxXsM6eu-Sw5ywwx1C7BC-gf733EhngBdlATFEVfB3x-yW8HvCpb80NDhP6fpQqLFGbtRJ4YNzxQ
EMERALD,I,qFjy_QVQmiv7PXkeTYABVbA3TrlCSk-prWl3vdozSMsDf4SuOYj2tyw8fgfcnEuu29nGXI_1Ed4O_Q
EMERALD,I,AlsVLJIRz10B69CvM2SO3oFiQMpPMq_4sTLRsL1u2hsL-GYPCV8TPKo4rOrnUKbbOnmx-igEfiCVjQ
EMERALD,I,r2YPwvO_AHBKTqL7C6v_F5kP3oePmknFeYE-lSR9-PjZYEArjEJHhE9-IIVsr749mD-C4BRSM7tNiA
EMERALD,I,84iCR3yEI8bj_B0gq2lreXpG0cOl8v8A4W_mM5BUa5F7KWer_es4d7Vkmy2uWsCcPpnUUbYAqQ-9Qw
EMERALD,I,w9XXR7gH3EyZMkfvtmcHW4nKBURqYxDASqIdrZ60DU5TsR7eJ12iXaguGoFB1g_7TYUv4Su86dx-jQ
EMERALD,I,T2ppZfXHoytVgpm5YOMKjggr9qZqZYX8oH4S_UFQ1BOKfpqLegU0uhcwhyzVVT9cQkrxOmT9L8O3mw
EMERALD,I,m2Ri79O5qblKnb2IDuiSri4xd34AABsoyvEWQLIwdp3Ye3EZqWBeIiUT1CbRqKe99aGT4IBIDaH9Gw
EMERALD,I,uiqMuzgZtsCZGogQJwSvw4uNLKP8vNFP2pp0cJBPhtgqKUCGK9E6PWpO0M2uiFuvK8HwQatnz0Y5VA
EMERALD,I,RlKB3E3-3gc5C-CTZv28e7mUmrsRyEx07FBLswDpLVDnBkbBqK0iYkCTTXsnJiZLD4td52OGKmKIzw
EMERALD,I,QRWgX3vwaGm47Azlsohurs5ygYRhgSsNQ2XNgWKjbhy665eYLjbtatQsVAYTodNcvELUymG5VnzFWA
EMERALD,I,3ycn702xNLEPiqSID44e4w2qyXnnqQWYHuT-qTLPKiiVCzIzgSW0H6C_4YAUgIhSAtwgvYHB4fSILg
