tier,division,summonerName
DIAMOND,I,i_fEZkVevpqSLRKaJDTY-eAv35784u62Xcgcy02c-OB9J-T961ga1wKWiV3UZ0IH3AxlNiuMu35knA
DIAMOND,I,t_6zxvHfM3DBis0SRGK911GBQb0sUhJ8VO5GturoJSglvGqUAmVnsBBxPBbc5noc0ciNouectzmWJw
DIAMOND,I,cto2HW2qC6Bx2Zom5x6PgIadOYLc6YCi8qouvEjAPtZumBlwlwwWgtLgeC2YIOsAqB4vvmZZimOUeA
DIAMOND,I,pll3t9hedgyfxzKUHbO0oq025Ixbv3fVm0KluGxYMLnO4jeI71fYUukXpqt14x9aDOzlaYy2iV2f2A
DIAMOND,I,HQKbq7pKhF0ocRARbqNdI9tfkfui_tFhPkfZn49l2dvYCUCtiY3kL227z9-3-Ca7UP3y2inmBLWbnQ
DIAMOND,I,IjQHUPep_37Lr-jzMlzbTZ-HaIuppgDH0bPTcfA1cQvP5KLbmN7WUaYB5EY7XAng3CDcsb0tr9060A
DIAMOND,I,R_16wiITQRuGLKBKeWgH4Eyx626HZVz3YAEIigvFFicS8TPv17WA04tIuJr76IIERdiL2SPd3Cq6RQ
DIAMOND,I,apvFI-DoRkXQqJ5iGnjRMsp2HA2m3laY5bQtNnNctFGUMSoXpRZh73n-bPOoARIubEwHUHSEfsuPfg
DIAMOND,I,-M7biC03vynts22vBH_k8yc8o5_7FU2Xl2V6F8zuCjpgFOPqLy12MB4kyeONxYnI0Ygy3SoGN2vi2Q
DIAMOND,I,iRwoZ-F8XlunD723w_zyUQRxJgrXNb21NyX5qxzSmKN0djBVrk7RK4SBI1Nvzcdwl9z-_JdarWsdAQ
DIAMOND,I,PsIZa85EXgJcCENFPiJNDlbSznaLKO7zfYgPQD_fwLr2q9p677bkD1ZHWfL0QGxeFYFFmm2HWpPfuA
DIAMOND,I,zyAJfWlYYYJC9th1QTqMuCVKjdQfedD3kpvPs0cfJx2IsVoxlKLzT5xZUuc6H26iqH7hkgE0LnHkkg
DIAMOND,I,wyVjyeQ5kfzV1399FW6kLauWxNjaR2MJetBaaQrWZ5W4WdfV2JtTskcWBAuRNjzjxUR5BhA6LIg2TA
DIAMOND,I,rmpQFLz44kKiUMrliPifK5L7HmlRRDpXrqAIEVjb6tReEPcmcFEvdXPf5I3zJ5nPzewsIhl8Kl9wzw
DIAMOND,I,A1wcP5-XkPenvfC6Na1KQKpJ0ZiT9cU4aSsmuFXhv2SigyMAgFFTWjFsldZ9e-2VjQacZDJNXQ0PYg
DIAMOND,I,b1Pm7YGCv6pPembYUf7jW_f_w6Z1oc9uT8Te57KQL6eeuTDnoSJdc_bx6585BkUmhPn_0CdUGcH5bg
DIAMOND,I,2y_3n-xe9bgurjH36-Tguv1lyF8uIb20flrC50uuCGkVMpRzPYff1Yp86E84LVVMxlJVUM4oRFMjxA
DIAMOND,I,Vhg4nHs3xzayFPslfIe-PEf_4OkArqNYvywty-mSaqW6dTXhYosw-AayBc2BMvM8bzmQ2P1hDAYowA
DIAMOND,I,bwgNakRfqyvyAAsicMRS7_AaYhMNJpDIbR9WuCyWdExp_zyKUgCkBlD2s786nNcQC8YdTtDQtVFgsw
DIAMOND,I,di3ylToOLDNn377YukAgkhIzFdlQi1VhfnbNqgr1M9d6-9WybBIjGzuZQuPI0LCmxecmPwV9Nu9Bsw
DIAMOND,I,phd_hVFj71zbItljx4NUbZAyPH1zYddDb7W63K135bZKdSm1YMFKHGSPqTdAeQhVC-pM6qQ99pZJOA
DIAMOND,I,WmP3SM5yVEinjUjoIc6ttWwMzLST5jOrZtbGaVY4xpNK1bpoobdZEG_0Rr108iI_8qomurRYbE28lw
DIAMOND,I,MFN1OW2fiAw0vhpcNYNkKGbJib6Tr1oyFh-HAax8H7VAh1ygiheEWCYrguKJVGZ8yMrQCqgJ3v2KBQ
DIAMOND,I,hzkjfRnXV3KO22t23ZafXWc1Y9W1ET2ftHAWQdO3E5wyiMwIgRkgbjrReLdsSplnitx2bETMqSAWfg
DIAMOND,I,0BEy5YHPSQRHl9Ecj0qSsoHQrgo9y2b831WLuD4wJ_fIDbzEVyAWZ4kOfcMG49d2V99ZvgaUToZ3ZQ
DIAMOND,I,q95wno-7Wecc9YVC2m46ie6SlsGlt9g1Evtl1HRTyaNrXFVbtbODS2vse_yHurUwBaew5CB0_qRvZg
DIAMOND,I,fKq2D5p_98j6TkrYAW8JE-a5djS3a0e1C2xORo0dbLnDXy7ZtPHAqwBR9N_Op0avPg5cDnVCGj2wLw
DIAMOND,I,Nk-B7jzyjKVMV6Tuoe0MtjUhrr1LJmq5bTisrEkaVZKcv2cofzQvqVqMj7CwY6hEeQknwFUn6r3ZOA
DIAMOND,I,A_1Y-POtuniXq9ewZuEoj6JMLTbcAYI02sxJFEZSh7fCImpy7ITuskNzdwUzERzVQAko4flcXDolfg
DIAMOND,I,usWSAwkvz9Zi-59aQ-0_fkSHoq8Lk-GcLw4irjd_axauatxHllQEMHF_4FH732VnC12TmeYFWTArTg
DIAMOND,I,IyuqY20-9G9YJUlv5IbURY8l2m6nBVzzagDQszl0gnyXHmVgAtL9uvPLhEtlfVl1Ln4YENtvmrLEbQ
DIAMOND,I,hUwRGd2V7J59E8xAXr6CGPnOj9u7APAejioaC_osBLRQ5g8LGHNT4F5w-JdJEfEJ5BhoW7cruuCyJQ
DIAMOND,I,1eZaj8Txk9c5QE9fTLyBso9rfYqN4mzgGmezK6-Rfxk85PZVrm5_h0bmi3RT-IfNUH2JDZObJEtJog
DIAMOND,I,HlWIHZoZmodEW6a_Azfz2OhqxXwiGSmIAGBDgrPSOo2_aN34x-JNGGRe5AKIKkB3V33wOqxuIyEUnA
DIAMOND,I,AIQLQjCcrpmlkrXNoFOSmSjCIyEZr4zqf8wrQW-Ul8SpNRHZgPsIaIIR8hxbbrnSsoF7IVek9hRWeQ
DIAMOND,I,R_eNX6co9x6dgsnUGOt5hhsiwXd9FmbOANCFY1CxChy0cJU2j1kIlNMmRTG0A02rm_r91Bvb1IZVaw
DIAMOND,I,vfq-xcvm_IuvkcKGWqoBHP7E75sHqxsL-HXQtf-nbzQRYMUtlOnMued1h2cgfDNpWNR-GHV3m-ddRw
DIAMOND,I,17MJotR0ooWtoxlUfJtxqp91B2SZ41h8TZPm3LX2jRWSFy2qHaukNSy7Zo75OUGhtFmpgxvbCQahVw
DIAMOND,I,BO8sgfuDVO9Ltfn2Y0lOc6IOg0rL5JnrIC4O-m2SIZeAEm8yIrbJUgGK4GV8IcYg2QDmKmxWVuwcKA
DIAMOND,I,Lru-Z4Rhbtuo5Sh9v6BtDhohcYN1C-0olO-IYum_4ui3cXUDQkSrSG6DafflKF2QzXiP3CLEEW9IHw
DIAMOND,I,U5yAxRDvM90Az64sf37gzhfKWK2W7UOlFjkEn3qupItg6UfReQUi2PlwSmI2L05hW3M2f-2PDuptrA
DIAMOND,I,4HW2FKfTi6uKWhAjuKFQU0Nt8w0YkgiiPnNdPUjzzi2JFNmEkfXOHJxxUWwlCFNsAyf_Y0pn_0ofpw
DIAMOND,I,uOs4ZzeCatoWgSQRwsuq6mrSoTb1v6_9atlehRnlhmFUtOHhtPZu1ivrGw33IgLIf4CHJFGm-FafZg
DIAMOND,I,qlblZr1how5AHuRv-K6SZNOHI4x6tmkd-sk1ioedejQb2rc8IPTRo-L_iTplysZvqAOCi7Q3lIoJ2g
DIAMOND,I,jsHzGyPedIRwdjm0zWtvjUslW4zpEG03cDBx-kFzzv26VrAoelZt_jXsHV_Ea3i8HQGblig1CK-r3A
DIAMOND,I,aliMBc5LGMC2lsrCddyv7zHC_eH2-8wGEL5DLHAOwtqBz9SJwhYvYX9Aq7O3fR_dG1Ys97up34VBSw
DIAMOND,I,tg0PrNp1GAHqk5ZHZLRS3a-NkdP5NaCSPLr6UEaFbBMLU3kNDsqN4dasZMHNSHJqhBP_KM75nKTcog
DIAMOND,I,QrXLTRqufh2p5nvWxED54-POqoDc6mM_XrDHbH5Sw6EGEXeVeeYA-Kg7XIq1rD7yyovG4c9pTDtGaQ
DIAMOND,I,z1p0aMuaRovTkBHIQ0hZYBVQiDf4HO0w31uDR5S6XjP4HAw0dssamlxHLwFuoVBGwPa6tXIUpa0jLQ
DIAMOND,I,6lUTMs2Iq0GhobyLldA8rn1qKR1qIe94aneUfJNw0gtbHXsm7EWENFskvfAxYPaIKvN23-5G8WXQMQ
DIAMOND,I,ZwjIXm-ax7BbNKFixC0S-kEvKYkV90MIsBMLfovYjR0upecWzIukajVg1sRLlGdeEP22Lt-Sl_P8LQ
DIAMOND,I,D8Cc4vhc_-xJpdmhjQn217HuGcH1BEr7caZtINoahVn_IVBTcNKH5YNYIwq6Uq2Y5ma5XaL0FH77Dw
